qName	blockSizes	Canada/Qc-L00240866/2020	England/LOND-124C7A4/2020	England/NORT-28118A/2020	England/OXON-B010C/2020	England/SHEF-CEE8C/2020	Greece/12/2020	Hangzhou/HZCDC6706/2020	India/CCMB_NIV5/2020	NC_045512v2	NorthernIreland/NIRE-FC0CB/2020	SaudiArabia/KAUST-Madinah262/2020	Scotland/CVR1003/2020	Spain/Teruel2427/2020	USA/AZ-ASU2943/2020	USA/CruiseA-26/2020	USA/DC-CDC-9096/2020	USA/FL-CDC-6318/2020	USA/MD-HP00016/2020	USA/MD-HP00032/2020	USA/NJ-NYUMC378/2020	USA/VA_6377/2020
r35s3p18552	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r36s3p29494	288	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
r37s3p19560	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r38s3p15183	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r39s3p12188	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r40s3p15772	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r41s3p6774	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r42s3p17581	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r43s3p13530	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r44s3p2736	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r45s3p19521	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r46s3p4852	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r47s3p8451	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r48s3p27441	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r49s3p11231	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r50s3p17096	290	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r51s3p3005	206	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0
r52s3p9646	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r53s3p22206	292	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r54s3p4921	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r55s3p13516	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r56s3p15068	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r57s3p17770	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r58s3p14354	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r59s3p18928	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r60s3p1045	289	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
r61s3p18246	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r62s3p5837	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r63s3p1738	289	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r64s3p13867	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r65s3p18384	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r66s3p4771	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r67s3p20970	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r68s3p30361	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r70s3p11042	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r71s3p2720	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r72s3p10178	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r73s3p24452	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r74s3p20980	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r76s3p7811	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r77s3p9797	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r78s3p24045	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r79s3p17743	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r80s3p22210	292	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r81s3p9628	193	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r83s3p28150	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r84s3p23270	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r85s3p1782	290	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r86s3p19947	289	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
r87s3p6426	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r89s3p23319	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r90s3p23217	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r91s3p24722	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r92s3p10619	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r93s3p24534	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r94s3p6758	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r95s3p2400	292	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0
r96s3p4274	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r98s3p28514	288	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
r99s3p26314	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r100s3p7066	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r101s3p31016	286	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r102s3p4101	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r103s3p11862	284	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0
r104s3p21314	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r105s3p21875	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r106s3p2348	293	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0
r107s3p8039	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r108s3p26363	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r109s3p11083	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r110s3p22143	291	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r111s3p9842	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r112s3p5316	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r113s3p6955	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r114s3p5715	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r115s3p13335	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r116s3p6660	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r117s3p11474	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r118s3p20570	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r119s3p16533	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r120s3p24155	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r121s3p29865	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r122s3p3480	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r123s3p9233	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r124s3p12136	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r125s3p9916	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r126s3p4628	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r127s3p26589	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r128s3p27656	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r129s3p29857	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r130s3p15147	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r131s3p14260	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r132s3p7133	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r133s3p1244	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r134s3p4951	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r135s3p7881	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r136s3p21548	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r137s3p21316	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r138s3p11678	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r139s3p21005	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r140s3p27421	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r141s3p11646	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r142s3p6401	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r143s3p2683	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r144s3p14792	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r145s3p25700	210	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r146s3p820	289	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
r147s3p5054	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r148s3p30509	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r149s3p6916	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r150s3p25223	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r151s3p17669	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r152s3p21624	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r153s3p22141	291	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r154s3p13137	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r155s3p21310	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r156s3p25238	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r157s3p21972	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r158s3p16002	177	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r159s3p5963	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r161s3p12242	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r162s3p719	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r163s3p2291	292	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r164s3p4745	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r165s3p24301	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r166s3p3960	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r167s3p15195	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r168s3p1818	289	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r169s3p3219	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r170s3p13813	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r171s3p16023	176	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r172s3p3234	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r173s3p13521	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r174s3p3684	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r175s3p18170	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r176s3p27779	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r177s3p11487	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r179s3p17342	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r180s3p7986	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r181s3p8731	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r182s3p29566	289	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
r183s3p8651	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r184s3p13072	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r185s3p12369	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r186s3p14567	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r187s3p24555	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r188s3p4038	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r189s3p21843	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r190s3p8147	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r191s3p29802	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r192s3p9443	217	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r193s3p13053	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r194s3p16934	291	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r195s3p31410	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r196s3p14163	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r197s3p24858	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r198s3p6400	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r199s3p24377	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r200s3p4248	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r201s3p8613	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r203s3p11158	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r204s3p12664	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r205s3p5605	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r206s3p14763	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r207s3p26611	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r208s3p28250	290	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1
r209s3p20158	288	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
r210s3p852	290	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
r211s3p17827	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r212s3p30113	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r213s3p2585	293	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r214s3p28257	290	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1
r215s3p9295	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r216s3p27944	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r217s3p22932	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r218s3p18518	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r220s3p14558	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r221s3p18421	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r222s3p10633	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r223s3p12710	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r224s3p12376	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r225s3p24047	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r226s3p22598	289	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r227s3p24907	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r228s3p17448	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r229s3p13229	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r230s3p5730	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r231s3p25939	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r232s3p30392	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r233s3p22443	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r234s3p7441	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r235s3p2611	291	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r237s3p30812	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r238s3p20267	289	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
r239s3p13885	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r240s3p1205	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r241s3p14221	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r242s3p9529	195	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r243s3p28081	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r244s3p21036	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r245s3p16850	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r246s3p26636	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r247s3p3815	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r248s3p633	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r249s3p24317	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r250s3p1233	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r251s3p3669	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r252s3p4972	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r253s3p11851	285	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0
r254s3p5607	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r255s3p14378	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r256s3p15525	289	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r257s3p15778	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r258s3p10704	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r259s3p7075	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r260s3p7312	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r261s3p15728	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r262s3p17164	290	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r263s3p26106	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r264s3p14829	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r266s3p25000	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r267s3p12852	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r268s3p12826	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r269s3p16966	292	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r270s3p31280	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r271s3p27097	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r272s3p24288	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r273s3p27392	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r274s3p25173	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r275s3p13445	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r276s3p9797	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r277s3p20616	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r278s3p15499	289	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0
r279s3p17067	291	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r280s3p4993	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r281s3p5097	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r282s3p22347	291	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
r283s3p24722	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r285s3p1773	289	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r286s3p12841	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r287s3p2602	292	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
r288s3p9627	193	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r289s3p17099	290	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r290s3p17414	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r291s3p8293	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r292s3p14647	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r293s3p27306	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r294s3p16789	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r295s3p11789	286	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0
r296s3p20685	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r297s3p8754	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r298s3p11202	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r299s3p7227	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r300s3p9254	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r301s3p4797	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r302s3p26368	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r303s3p26137	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r304s3p28931	288	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0
r305s3p30266	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r306s3p1225	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r307s3p7224	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r308s3p24879	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r309s3p26514	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
