qName	blockSizes	Canada/Qc-L00240866/2020	England/LOND-124C7A4/2020	England/NORT-28118A/2020	England/OXON-B010C/2020	Hangzhou/HZCDC6706/2020	India/CCMB_NIV5/2020	NC_045512v2	NorthernIreland/NIRE-FC0CB/2020	Spain/Teruel2427/2020	USA/AZ-ASU2943/2020	USA/CruiseA-26/2020	USA/DC-CDC-9096/2020	USA/FL-CDC-6318/2020	USA/MD-HP00016/2020	USA/MD-HP00032/2020
r24286s1p24565	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24288s1p17029	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24289s1p14043	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24290s1p7442	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24291s1p13414	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24292s1p7288	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24293s1p11456	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24294s1p4664	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24295s1p7967	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24296s1p28409	289	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
r24297s1p4413	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24298s1p21076	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24299s1p1223	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24300s1p4141	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24301s1p5676	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24302s1p12821	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24303s1p7022	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24304s1p16344	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24305s1p6626	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24306s1p22865	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24307s1p4887	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24308s1p1440	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24309s1p487	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24311s1p4102	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24312s1p10842	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24313s1p21788	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24314s1p26648	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24315s1p16458	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24316s1p684	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24317s1p27150	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24318s1p13728	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24319s1p17810	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24320s1p8879	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24321s1p6280	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24322s1p1126	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24323s1p21104	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24324s1p11431	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24325s1p5508	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24326s1p9519	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24327s1p14504	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24328s1p20258	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24329s1p17894	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24330s1p6037	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24332s1p2870	289	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r24333s1p22499	289	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r24334s1p5193	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24335s1p18157	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24336s1p20284	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24337s1p13081	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24338s1p4749	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24340s1p22643	289	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r24341s1p2304	293	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r24342s1p9740	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24343s1p7859	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24344s1p10792	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24345s1p14030	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24346s1p17751	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24347s1p30946	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24349s1p21983	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24350s1p1644	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24351s1p29136	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24352s1p27930	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24353s1p537	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24355s1p8485	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24356s1p6438	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24357s1p16801	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24358s1p24831	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24359s1p22694	291	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r24360s1p21230	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24361s1p16735	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24362s1p19672	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24364s1p18191	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24365s1p4886	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24366s1p4933	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24367s1p26797	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24368s1p23940	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24369s1p26508	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24370s1p5016	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24371s1p20891	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24372s1p14946	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24373s1p17594	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24374s1p11030	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24375s1p6931	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24376s1p18514	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24378s1p18832	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24379s1p18979	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24380s1p5393	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24381s1p29655	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24382s1p25786	144	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r24383s1p28139	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24384s1p22989	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24385s1p14794	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24386s1p28530	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24387s1p9803	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24388s1p13309	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24389s1p12788	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24390s1p30673	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24391s1p9050	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24392s1p30191	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24393s1p9207	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24394s1p2109	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24395s1p12683	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24396s1p24126	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24397s1p9800	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24398s1p29867	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24399s1p9435	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24400s1p14639	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24401s1p22833	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24402s1p24727	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24403s1p6536	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24404s1p28581	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24405s1p27575	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24406s1p27302	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24407s1p15632	290	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r24408s1p1913	290	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
r24409s1p4346	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24410s1p18258	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24411s1p29806	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24412s1p14983	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24413s1p6099	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24414s1p20865	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24415s1p12679	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24416s1p22653	290	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r24417s1p10635	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24418s1p30827	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24419s1p19821	290	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
r24420s1p24823	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24421s1p25070	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24422s1p10048	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24423s1p28308	292	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
r24424s1p12474	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24425s1p24851	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24426s1p1279	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24427s1p30509	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24428s1p27917	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24429s1p28752	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24430s1p6194	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24431s1p6249	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24432s1p22749	290	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r24433s1p29763	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24434s1p3237	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24435s1p10747	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24436s1p28167	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24437s1p7119	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24439s1p29381	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24440s1p11788	286	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r24441s1p31141	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24442s1p19438	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24443s1p3811	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24444s1p26024	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24445s1p21329	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24446s1p22660	290	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r24447s1p26954	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24448s1p16086	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24449s1p30048	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24450s1p11291	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24451s1p4412	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24453s1p22144	291	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r24454s1p6656	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24455s1p20562	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24456s1p28178	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24457s1p18297	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24458s1p14363	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24459s1p4452	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24460s1p3861	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24461s1p25146	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24462s1p17612	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24463s1p6102	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24464s1p23089	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24465s1p14390	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24466s1p13109	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24467s1p8473	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24468s1p1173	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24469s1p17803	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24470s1p7184	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24471s1p30981	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24472s1p13703	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24474s1p19833	290	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
r24475s1p11976	286	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r24476s1p14419	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24477s1p16477	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24478s1p18612	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24479s1p30972	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24480s1p7684	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24481s1p24775	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24482s1p31157	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24483s1p9866	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24484s1p22701	290	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r24485s1p20708	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24486s1p17041	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24487s1p28473	290	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
r24488s1p24989	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24489s1p16253	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24490s1p3388	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24491s1p29300	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24492s1p13724	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24493s1p21034	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24494s1p18464	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24495s1p9596	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24496s1p20603	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24497s1p25613	290	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r24498s1p18750	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24499s1p25602	291	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r24501s1p20598	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24502s1p26763	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24503s1p21868	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24504s1p1619	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24505s1p3315	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24506s1p2539	292	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2
r24507s1p5694	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24508s1p16174	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24510s1p8060	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24511s1p4207	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24512s1p21659	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24513s1p8741	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24514s1p14681	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24515s1p28002	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24516s1p1560	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24517s1p15752	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24518s1p23978	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24519s1p20328	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24520s1p7263	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24521s1p14140	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24522s1p6499	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24523s1p476	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24524s1p891	289	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1
r24525s1p15303	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24526s1p23021	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24527s1p15249	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24528s1p9979	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24529s1p19994	289	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
r24530s1p10063	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24531s1p29367	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24532s1p7371	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24533s1p17450	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24534s1p20199	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24535s1p25569	290	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r24536s1p17438	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24537s1p19856	290	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
r24538s1p24591	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24539s1p29660	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24540s1p23287	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24541s1p18464	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24542s1p25974	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24543s1p2277	292	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r24544s1p2963	247	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r24545s1p19316	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24546s1p5853	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24547s1p27800	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24548s1p11695	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24549s1p25173	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24550s1p5245	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24551s1p20643	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24552s1p6809	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24553s1p31245	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24554s1p11505	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24555s1p24642	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24556s1p22760	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24557s1p2920	289	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r24558s1p5663	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24560s1p14118	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24561s1p12104	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24562s1p21159	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24563s1p23740	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24564s1p21419	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24565s1p26915	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24566s1p30815	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24567s1p27829	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24568s1p29070	288	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
r24569s1p22191	292	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r24570s1p23400	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24571s1p1174	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24572s1p1489	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24573s1p7259	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24574s1p15573	288	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r24575s1p15733	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24576s1p614	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24577s1p12950	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24578s1p12552	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24579s1p10688	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24580s1p7190	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24581s1p25579	291	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r24582s1p20166	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24583s1p25156	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24584s1p22048	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24585s1p24623	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24586s1p15544	290	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r24587s1p1703	289	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
r24588s1p24840	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24589s1p21803	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24590s1p29909	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24591s1p12166	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24592s1p9429	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24593s1p31045	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24594s1p1560	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24595s1p22332	291	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r24596s1p16212	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24597s1p5419	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24598s1p7131	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24599s1p25402	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24600s1p18888	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24601s1p8893	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24602s1p16167	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24603s1p1988	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24604s1p23857	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24605s1p22009	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24606s1p1146	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24607s1p18871	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24608s1p5599	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24609s1p5500	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24610s1p20043	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24611s1p10503	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24613s1p28541	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24614s1p30719	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24615s1p14744	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24616s1p5313	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24617s1p1462	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24618s1p21570	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24619s1p15988	176	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r24620s1p20950	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24621s1p20793	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24622s1p7190	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24623s1p8306	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24624s1p19340	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24625s1p11132	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24626s1p22705	290	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r24627s1p21654	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24628s1p4786	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24629s1p11690	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24630s1p10893	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24631s1p8787	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24632s1p30115	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24633s1p9626	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r24634s1p15528	289	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r24635s1p23135	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
